232.06137612600014,359.0026314492252
174.88333216667078,310.0630629527251
229.63056103447116,295.89763752429496
186.1946867338014,288.96250351799864
198.78593117828942,286.6762030038127
186.4967446528267,275.4989890722594
200.01750275578067,294.1280468869353
201.28642168993835,297.80145799246577
194.3007450211921,250.59383336086768
168.92807946716943,285.7966831513828
139.67853353651253,252.1926939586305
144.42426231315628,274.2825294892764
122.03317281692952,299.1000482991252
154.76269094581585,280.12178382078287
123.48410594219547,305.01594426190707
110.00824272312872,239.9523985024917
134.95676041841676,278.02246266423197
115.89855693642679,325.5272572872243
123.55817317973703,278.0334581202045
118.30613853379839,238.58801491752774
124.7615471973254,250.55246801388046
154.72314130063114,282.10725739724796
95.20299974217716,240.4782590077411
148.05799084824994,242.1032563203251
149.8790648308539,258.5612755249566
111.78909302875086,213.54809682920637
150.14731563281396,274.14978009977796
116.17317664503697,237.39639877628366
151.52459923201334,313.7551943597827
110.02367456960994,160.7737888838492
128.57439817527313,248.2739274990999
116.03715302297921,268.7382964101362
155.6022118449085,237.1317501059126
118.1364749482526,189.52584253136843
113.33081863930492,193.60387247075727
109.98462181675475,198.6780503658518
169.94374840555682,208.23950073124024
105.4582536367374,224.31120384147994
194.84314631408984,207.50823750076654
153.0551137084632,217.7762188709903
102.70977018377184,210.22156903251727
166.2936520221432,194.64726161341196
119.4369371476077,208.83965180887589
140.6379726505916,187.00818687894144
151.38419671289344,189.31577596313213
128.59651716405543,154.5263371666162
128.86341697545768,156.88189026663485
142.83141354857833,158.28148860405935
138.14923706960892,141.47371548151244
174.159475332162,161.87730276326783
165.1964501237778,157.42317812019388
155.22702597410404,151.8658760295902
186.5733903382174,150.5447421570023
172.70502694994778,178.5174179337867
141.43109433932332,152.028359606018
154.43943362316372,162.83116082546053
217.6870140077511,184.50305850454185
240.881409125534,154.91087820138205
223.17359315509347,160.85734694832797
191.61471103815023,133.74835974785537
234.41951364290776,143.11404099265235
217.05476694203742,187.13845499412832
236.22747199459374,166.06504959069298
230.2415901024391,145.85443682745404
234.18005985497447,143.65699992889193
225.09221517614372,147.30594440431264
272.31477486186645,131.95454170666352
272.72482077199146,147.93438504324348
263.522264431765,153.2222684200861
244.14367656250832,114.10365510773528
241.4707659425592,166.24450182783772
288.4099357918087,182.26737573198545
267.58044986972976,137.38061052532868
260.9835212185172,158.6568207475666
272.747449958917,196.96695735970695
226.82270643627334,197.57086186980763
270.27183317832896,154.03086830332307
249.35947909463,151.19931744875754
302.26390654168824,172.65004110518925
290.23181336421055,208.11755788894266
301.73116966176036,189.21053096219237
311.9931165132197,216.00214696990247
265.87261559263146,206.4293119292035
309.72541083207733,160.74333165089342
336.68109540237043,190.40614652792289
293.7580653860917,229.50344865057713
281.86686111455197,191.45010630709584
331.32010909783423,200.87982518515798
304.8360915960955,215.55071176625944
312.2544639473251,221.99492727791636
326.5334462910452,251.81128189422571
317.5174520629572,221.15368474029248
300.36006205291443,245.37427334525023
270.0788246331942,246.8881924579697
306.61557253371393,258.3615274470925
287.1027108952354,259.4513043832902
309.25855295876755,260.20990520078703
300.6402687918778,249.51725240144708
283.1250030055284,270.81656318848854
313.85021871134916,268.2398690756577
321.75684489461105,278.4570053801666
257.4183401661486,297.7332132895401
278.09682322196977,292.3607514541808
281.178248824696,235.09659487151305
271.12127998843846,290.2968563637802
221.00181918105721,270.6482556791568
267.26954140593443,231.764802376808
270.46200270897026,304.0898661623572
239.45816040184994,300.55413180357647
271.64776624178114,260.8315079586691
247.8155744095629,319.3517242684156
226.93012090316802,281.32571924518584
216.66854843475002,329.41590795040963
196.65948521699374,316.42940056838995
247.25509965185333,259.40424932085926
233.72473717472405,365.81233502107335
173.63455759948093,293.5900298891894
183.7692820618757,309.8731855299604
229.99117394893753,318.5953658290572
179.61872117696888,313.01215177941526
226.96614354877048,302.6553006020281
185.64929114039694,311.5346089620771
213.5162042722279,291.8644347680314
211.5162460533862,331.6974322314101
134.672859288344,301.26795561767426
161.94858822432738,328.0489292717537
181.19363521561547,317.791421615618
166.21371983165645,264.82527993933866
183.66472660103,268.12733668409857
193.1896970773352,289.1341341059917
140.9983643639398,323.79396750401133
202.65828348609568,229.9052785021682
189.05693455881078,252.13568037557462
161.21819110730877,288.9438131007869
172.95436948361126,311.16866050589215
186.8924698976846,266.19853057753824
174.64931878757042,252.6175586558117
180.5204519498553,281.41715019685887
176.67078236881247,260.7507446935164
165.04392090708154,284.66300903440214
142.35966315397783,311.87658900759163
147.93426689092507,264.18440356114536
144.65830637061413,246.11082378087085
231.69725530390093,192.79704341224328
187.0676830462731,232.71000456118804
181.42350419006436,200.76763739479117
192.67292700183646,252.29347163934725
149.30574744845532,209.20603574847235
159.09930643351206,208.8925157616979
188.76292160524605,231.359026068905
210.91203291767994,222.49604536145034
156.41499446760886,228.2371684334268
185.19777552187662,201.26406594855808
164.04753140620528,173.82244880226847
208.26256017947048,221.82082453865428
179.4129326771643,199.63599708931764
229.26493333474113,215.0992323096442
230.25062828024124,214.41051117178824
231.88604569743566,221.11232805910788
235.6299100497513,215.58840805526523
219.83161804658724,211.010043273743
210.09138614293133,187.77486776163283
287.0198315996073,216.95125716131264
212.0720461884433,231.2700791924987
238.67788140177117,156.27289694835503
240.13647958681884,243.87191226333823
243.41271029820746,198.1624339917609
237.46442594649,199.6286828853314
205.58696394859143,215.09620668634648
255.71769336031366,231.3672618031004
210.38242074419207,224.5044458057098
274.4472617282516,289.04434645468774
275.8888843776776,208.68404343745942
233.9764467380333,233.23652189381107
260.49482246165917,206.80613982359955
265.6269065066549,217.98060108568046
240.52835307150352,229.255494860309
253.56402774943498,265.9143801595375
217.66671510156897,273.16460466888543
233.99025135244443,211.58736205080993
267.5663513736831,243.62636141205792
234.83501520857286,235.01667169362588
248.13773754263843,285.1053732782795
268.58319555063906,258.10401152320003
210.07898643738562,269.34012006928975
255.53068747108316,219.82118498411393
215.8375351053546,205.95429768932968
200.5370622712455,277.88571268654266
369.4390110103293,457.84377733684676
339.07568658935816,441.37906970450746
377.17258453091824,439.078786912011
366.100168245889,442.77952306094954
345.56397812055394,461.13310095263887
418.4240121317273,444.7669465609986
375.01483518131874,393.61624814128265
410.2697109897871,410.6655071767108
417.61416041215875,390.9445346206274
375.7843743772762,388.59387476519635
389.2258970910198,425.2781186620523
419.5090031466239,385.4298400487385
397.6628303851961,402.2236090490688
408.479190833643,375.891459834139
457.69607468736865,387.9599878825078
436.2927196097289,373.5084177261548
448.6892132343236,333.03949367520966
408.4344456776291,374.9771760178954
464.0148703338177,359.08840974243947
460.14361899766504,339.5119639549729
515.204295410438,324.23477367296493
487.6841029781407,279.42472468105575
455.0068888039042,291.8284330603489
456.7297608903463,312.47890840553566
458.10366332837305,296.2098636086155
416.1940111809401,249.13817879349057
511.3159197053882,283.7297465526258
540.2621335084004,269.11420629874556
427.220132759871,270.4627627834066
483.20716808004477,237.54994321006478
529.1358031794268,240.63839638531772
461.4419406910085,227.50601614872295
479.2337139793625,227.66784940365852
496.8299652687849,228.63996186622103
501.77915349792386,171.26545201153738
516.6762818717017,209.33184089271083
514.5431402091803,179.21978434224496
474.8389515273602,150.64565372831117
481.13278982500964,173.5690302855059
488.2253184027211,139.88973988422362
434.52812416379953,148.76918876665036
455.9276706455654,124.855007199721
510.15288448826874,141.21678208777382
418.5644187550181,130.00860724772224
441.2209851252655,136.32964490743893
471.9993920690321,77.03879176575754
413.71129749830374,90.54397282075303
455.5998825237912,81.3768880429065
465.15293380953267,136.69805878503797
412.01060467141366,80.6032244949547
432.7306970193114,110.17056890321925
463.9928892561197,89.55112624248403
422.66451469026026,111.73517434735231
398.92444456819334,108.03811906341508
390.46790259649623,115.99814322645142
401.8858373630991,30.91484913608207
437.43144510346383,35.31498297071278
440.9547210709824,15.542714865490836
379.91139078766065,54.842991139341564
413.1171281113694,22.101054782688095
387.4449590660204,42.35153204165698
383.66857931144983,59.435389042244594
405.4149549507583,-7.354912104735263
413.6951978698168,52.15642728107122
375.31325643895235,68.38021808394558
365.22579373690553,21.096982602539754
359.5779935317577,47.42258318048482
361.4976593492522,37.4958589651572
344.51927888804335,-8.248726899871883
400.6913085444505,77.46118021136084
440.78883127648464,80.4250511333799
416.44212309495816,42.474589281539124
422.8279887827081,39.45431062271416
438.71521004502233,67.35352716682291
380.1868556887358,56.51962560036333
444.69548431871686,109.7244749604061
477.1964214926075,27.46941801194248
440.2835808126071,85.59659477648904
457.31048837194595,73.27550353122484
468.3569169368179,139.15084661793003
510.3825701032574,124.29980403107623
509.8434144419391,163.07666800916786
447.02360479787023,115.332143361053
470.76089367076617,66.79606663864865
505.776192413682,56.91338705747535
499.7104258972914,94.30372815666044
482.59890036428163,104.19577022423715
543.3324381558755,104.41710232179821
496.18012952197483,150.03858542186106
519.2216379931924,129.36362673371337
482.5888679377915,121.92759881548915
511.39089229920415,173.08481503604241
500.5525659751212,154.3915272389424
522.3805821176267,152.35720112216427
475.4708182238515,187.75061799559552
491.3548410479326,175.4467195552781
491.04255702690625,192.1488082851639
490.0539518178035,183.0794711613512
497.6436044595534,242.39447466738505
493.31178114347676,240.26773557604207
496.5032230511638,252.15134441910064
551.0457036808292,261.62458861508367
517.9462859746961,237.73926080061977
521.6681776533629,324.7837551693939
500.8216363276903,266.9567992945358
487.8166388905456,248.34045944863684
539.3393452470252,292.22902083156475
